EMP_ID,DATE,LSA
652880,15-01-2024,1
652880,15-01-2024,1
652880,21-01-2024,1
652880,23-01-2024,1
652880,24-01-2024,1
652880,29-01-2024,1
652880,25-02-2024,1
652880,26-02-2024,1
652880,29-02-2024,1
652880,06-03-2024,1
652880,14-03-2024,1
652880,17-03-2024,1
652880,25-03-2024,1
652880,02-04-2024,1
652880,05-04-2024,1
652880,09-04-2024,1
652880,12-04-2024,1
652901,19-12-2023,1
652901,26-12-2023,1
652901,22-01-2024,1
652901,23-01-2024,1
652901,11-02-2024,1
652901,31-03-2024,1
652901,18-04-2024,1
652901,28-04-2024,1
652914,12-04-2024,1
652914,23-04-2024,1
652935,08-06-2023,1
652935,09-06-2023,1
652935,19-11-2023,1
652935,26-11-2023,1
652935,30-11-2023,1
652935,03-12-2023,1
652935,08-12-2023,1
652935,10-12-2023,1
652935,13-12-2023,1
652935,31-12-2023,1
652935,14-01-2024,1
652935,28-01-2024,1
652935,28-02-2024,1
652935,13-03-2024,1
652935,14-03-2024,1
652935,15-03-2024,1
652935,16-03-2024,1
652935,10-04-2024,1
652936,14-12-2023,1
652936,24-12-2023,1
652936,25-12-2023,1
652936,26-12-2023,1
652936,27-12-2023,1
652936,28-12-2023,1
652936,29-12-2023,1
652936,30-12-2023,1
652936,11-02-2024,1
652936,31-03-2024,1
652955,04-03-2024,1
652955,05-03-2024,1
652955,06-03-2024,1
652955,06-03-2024,1
652955,07-03-2024,1
652955,07-03-2024,1
652955,08-03-2024,1
652955,08-03-2024,1
652955,09-03-2024,1
652955,09-03-2024,1
652955,10-03-2024,1
652955,10-03-2024,1
652955,11-03-2024,1
652955,11-03-2024,1
652955,12-03-2024,1
652955,12-03-2024,1
652955,13-03-2024,1
652955,13-03-2024,1
652955,14-03-2024,1
652955,14-03-2024,1
652955,23-03-2024,1
652971,22-07-2023,1
652971,25-11-2023,1
652971,21-12-2023,1
652971,25-12-2023,1
652971,22-01-2024,1
652971,19-02-2024,1
652971,26-02-2024,1
652971,04-04-2024,1
652971,24-04-2024,1
653008,27-12-2023,1
653008,28-12-2023,1
653008,18-01-2024,1
653008,19-01-2024,1
653008,20-01-2024,1
653008,13-03-2024,1
653008,24-03-2024,1
653008,25-03-2024,1
653008,25-03-2024,1
653008,26-03-2024,1
653008,26-03-2024,1
653008,27-03-2024,1
653008,27-03-2024,1
653008,28-03-2024,1
653008,28-03-2024,1
653008,29-03-2024,1
653008,29-03-2024,1
653008,30-03-2024,1
653008,30-03-2024,1
653008,31-03-2024,1
653008,31-03-2024,1
653008,01-04-2024,1
653008,01-04-2024,1
653008,02-04-2024,1
653008,02-04-2024,1
653008,03-04-2024,1
653008,04-04-2024,1
653008,04-04-2024,1
653008,05-04-2024,1
653008,05-04-2024,1
653008,06-04-2024,1
653008,06-04-2024,1
653008,07-04-2024,1
653008,07-04-2024,1
653008,08-04-2024,1
653008,08-04-2024,1
653008,09-04-2024,1
653008,09-04-2024,1
653008,10-04-2024,1
653008,10-04-2024,1
653008,11-04-2024,1
653008,11-04-2024,1
653008,12-04-2024,1
653008,12-04-2024,1
653094,06-05-2023,1
653094,11-05-2023,1
653094,11-12-2023,1
653094,16-12-2023,1
653094,01-01-2024,1
653094,08-01-2024,1
653094,15-01-2024,1
653094,22-01-2024,1
653094,19-03-2024,1
653094,26-03-2024,1
653094,06-04-2024,1
653094,27-04-2024,1
653158,06-05-2023,1
653158,11-12-2023,1
653158,12-12-2023,1
653158,29-12-2023,1
653158,30-12-2023,1
653158,02-01-2024,1
653158,05-01-2024,1
653158,06-01-2024,1
653158,07-01-2024,1
653158,08-01-2024,1
653158,09-01-2024,1
653158,10-01-2024,1
653158,11-01-2024,1
653158,12-01-2024,1
653158,13-01-2024,1
653158,14-01-2024,1
653158,15-01-2024,1
653158,16-01-2024,1
653158,17-01-2024,1
653158,18-01-2024,1
653158,19-01-2024,1
653158,20-01-2024,1
653158,21-01-2024,1
653158,22-01-2024,1
653158,23-01-2024,1
653158,24-01-2024,1
653158,25-01-2024,1
653158,26-01-2024,1
653158,27-01-2024,1
653158,28-01-2024,1
653158,29-01-2024,1
653158,30-01-2024,1
653158,31-01-2024,1
653158,01-02-2024,1
653158,02-02-2024,1
653158,03-02-2024,1
653158,04-02-2024,1
653158,05-02-2024,1
653158,06-02-2024,1
653158,07-02-2024,1
653158,08-02-2024,1
653158,09-02-2024,1
653158,10-02-2024,1
653158,11-02-2024,1
653158,12-02-2024,1
653158,13-02-2024,1
653158,14-02-2024,1
653158,15-02-2024,1
653158,16-02-2024,1
653158,17-02-2024,1
653158,18-02-2024,1
653158,19-02-2024,1
653158,20-02-2024,1
653158,21-02-2024,1
653158,22-02-2024,1
653158,23-02-2024,1
653158,24-02-2024,1
653158,25-02-2024,1
653158,26-02-2024,1
653158,27-02-2024,1
653158,28-02-2024,1
653158,29-02-2024,1
653158,01-03-2024,1
653158,02-03-2024,1
653158,03-03-2024,1
653158,04-03-2024,1
653158,05-03-2024,1
653158,06-03-2024,1
653158,07-03-2024,1
653158,08-03-2024,1
653158,09-03-2024,1
653158,10-03-2024,1
653158,11-03-2024,1
653158,12-03-2024,1
653158,13-03-2024,1
653158,14-03-2024,1
653158,15-03-2024,1
653158,16-03-2024,1
653158,17-03-2024,1
653158,18-03-2024,1
653158,19-03-2024,1
653160,20-05-2023,1
653160,21-05-2023,1
653160,22-05-2023,1
653160,23-05-2023,1
653160,24-05-2023,1
653160,25-05-2023,1
653160,26-05-2023,1
653160,27-05-2023,1
653160,28-05-2023,1
653160,29-05-2023,1
653160,30-05-2023,1
653160,31-05-2023,1
653160,01-06-2023,1
653160,02-06-2023,1
653160,04-01-2024,1
653160,15-01-2024,1
653160,16-01-2024,1
653160,17-01-2024,1
653160,18-01-2024,1
653160,19-01-2024,1
653160,25-01-2024,1
653160,02-03-2024,1
653160,03-03-2024,1
653160,04-03-2024,1
653160,04-04-2024,1
653160,27-04-2024,1
653206,15-12-2023,1
653206,25-12-2023,1
653206,09-02-2024,1
653206,10-02-2024,1
653206,28-03-2024,1
653206,11-04-2024,1
653206,17-04-2024,1
653231,30-12-2023,1
653231,27-01-2024,1
653231,31-01-2024,1
653231,24-02-2024,1
653231,26-02-2024,1
653231,12-04-2024,1
653231,17-04-2024,1
653231,25-04-2024,1
653234,08-12-2023,1
653234,17-12-2023,1
653234,24-12-2023,1
653234,03-03-2024,1
653234,27-03-2024,1
653234,03-04-2024,1
653234,04-04-2024,1
653234,05-04-2024,1
653246,21-05-2023,1
653246,22-05-2023,1
653246,23-05-2023,1
653246,09-12-2023,1
653246,13-01-2024,1
653246,21-03-2024,1
653246,22-03-2024,1
653246,04-04-2024,1
653246,05-04-2024,1
653246,06-04-2024,1
653246,20-04-2024,1
653258,24-07-2023,1
653258,25-07-2023,1
653258,26-07-2023,1
653258,30-07-2023,1
653258,08-08-2023,1
653258,12-08-2023,1
653258,30-11-2023,1
653258,14-12-2023,1
653258,22-12-2023,1
653258,28-12-2023,1
653258,20-01-2024,1
653258,31-01-2024,1
653258,10-02-2024,1
653258,17-02-2024,1
653258,26-02-2024,1
653258,26-03-2024,1
653258,29-03-2024,1
653258,09-04-2024,1
653258,11-04-2024,1
653258,17-04-2024,1
653504,30-11-2023,1
653509,28-05-2023,1
653509,29-05-2023,1
653509,22-06-2023,1
653509,23-11-2023,1
653509,01-12-2023,1
653509,02-12-2023,1
653509,17-12-2023,1
653509,04-01-2024,1
653509,05-01-2024,1
653509,06-01-2024,1
653509,07-01-2024,1
653509,08-01-2024,1
653509,09-01-2024,1
653509,10-01-2024,1
653509,11-01-2024,1
653509,12-01-2024,1
653509,13-01-2024,1
653509,14-01-2024,1
653509,15-01-2024,1
653509,16-01-2024,1
653509,17-01-2024,1
653509,18-01-2024,1
653509,19-01-2024,1
653509,20-01-2024,1
653509,21-01-2024,1
653509,22-01-2024,1
653509,23-01-2024,1
653509,24-01-2024,1
653509,25-01-2024,1
653509,25-01-2024,1
653509,26-01-2024,1
653509,26-01-2024,1
653509,27-01-2024,1
653509,28-01-2024,1
653509,29-01-2024,1
653509,30-01-2024,1
653509,31-01-2024,1
653509,01-02-2024,1
653509,02-02-2024,1
653509,03-02-2024,1
653509,04-02-2024,1
653509,05-02-2024,1
653509,06-02-2024,1
653509,07-02-2024,1
653509,08-02-2024,1
653509,09-02-2024,1
653509,10-02-2024,1
653509,11-02-2024,1
653509,12-02-2024,1
653509,13-02-2024,1
653509,14-02-2024,1
653509,15-02-2024,1
653509,16-02-2024,1
653509,17-02-2024,1
653509,18-02-2024,1
653509,19-02-2024,1
653509,20-02-2024,1
653509,21-02-2024,1
653509,22-02-2024,1
653509,23-02-2024,1
653509,24-02-2024,1
653509,25-02-2024,1
653509,26-02-2024,1
653509,27-02-2024,1
653509,28-02-2024,1
653509,29-02-2024,1
653509,01-03-2024,1
653509,02-03-2024,1
653509,03-03-2024,1
653509,04-03-2024,1
653509,05-03-2024,1
653509,06-03-2024,1
653509,07-03-2024,1
653509,19-03-2024,1
653509,20-03-2024,1
653509,21-03-2024,1
653509,22-03-2024,1
653509,23-03-2024,1
653509,24-03-2024,1
653509,25-03-2024,1
653509,26-03-2024,1
653509,27-03-2024,1
653509,28-03-2024,1
653509,29-03-2024,1
653509,30-03-2024,1
653509,31-03-2024,1
653509,01-04-2024,1
653509,02-04-2024,1
653509,03-04-2024,1
653509,11-04-2024,1
653509,14-04-2024,1
653544,16-06-2023,1
653544,21-07-2023,1
653544,20-09-2023,1
653544,21-11-2023,1
653544,26-12-2023,1
653544,04-01-2024,1
653544,07-01-2024,1
653544,26-01-2024,1
653544,27-01-2024,1
653544,02-02-2024,1
653544,03-02-2024,1
653544,04-02-2024,1
653544,04-02-2024,1
653544,05-02-2024,1
653544,06-02-2024,1
653544,16-02-2024,1
653544,26-02-2024,1
653544,16-03-2024,1
653544,02-04-2024,1
653544,13-04-2024,1
653544,14-04-2024,1
653544,24-04-2024,1
653544,25-04-2024,1
653544,27-04-2024,1
653544,28-04-2024,1
653544,29-04-2024,1
653544,30-04-2024,1
653552,21-05-2023,1
653552,11-06-2023,1
653552,12-06-2023,1
653552,15-06-2023,1
653552,13-08-2023,1
653552,16-11-2023,1
653552,21-11-2023,1
653552,01-12-2023,1
653552,10-01-2024,1
653552,16-01-2024,1
653552,28-01-2024,1
653552,09-02-2024,1
653552,22-02-2024,1
653552,25-02-2024,1
653552,26-02-2024,1
653552,12-03-2024,1
653552,13-03-2024,1
653552,14-03-2024,1
653552,19-03-2024,1
653552,28-03-2024,1
653552,09-04-2024,1
653582,06-05-2023,1
653582,25-05-2023,1
653582,31-05-2023,1
653582,18-06-2023,1
653582,15-08-2023,1
653582,23-09-2023,1
653582,30-11-2023,1
653582,13-12-2023,1
653582,14-12-2023,1
653582,15-12-2023,1
653582,18-12-2023,1
653582,23-12-2023,1
653582,06-01-2024,1
653582,15-01-2024,1
653582,16-01-2024,1
653582,03-02-2024,1
653582,14-02-2024,1
653582,15-02-2024,1
653582,22-02-2024,1
653582,29-02-2024,1
653582,11-03-2024,1
653582,12-03-2024,1
653582,13-03-2024,1
653582,14-03-2024,1
653582,15-03-2024,1
653582,16-03-2024,1
653582,26-03-2024,1
653582,20-04-2024,1
653748,17-12-2023,1
653748,18-12-2023,1
653748,10-01-2024,1
653748,14-02-2024,1
653748,05-04-2024,1
653748,06-04-2024,1
653748,07-04-2024,1
653748,08-04-2024,1
653748,27-04-2024,1
653751,16-01-2024,1
825585,16-07-2023,1
825585,27-01-2024,1
825585,28-01-2024,1
825585,14-02-2024,1
825585,15-02-2024,1
825585,01-03-2024,1
825585,12-03-2024,1
825585,14-03-2024,1
825585,19-03-2024,1
825585,20-03-2024,1
825585,21-03-2024,1
825585,22-03-2024,1
825585,23-03-2024,1
825585,24-03-2024,1
825585,25-03-2024,1
825585,26-03-2024,1
825585,27-03-2024,1
825585,28-03-2024,1
825585,29-03-2024,1
825585,30-03-2024,1
825585,31-03-2024,1
825585,01-04-2024,1
825585,02-04-2024,1
825585,05-04-2024,1
825882,03-12-2023,1
825882,09-01-2024,1
825882,16-01-2024,1
825882,10-02-2024,1
825882,11-02-2024,1
825882,12-02-2024,1
825882,12-03-2024,1
825882,16-03-2024,1
825882,29-03-2024,1
825882,20-04-2024,1
825882,28-04-2024,1
